"","text","favoriteCount","replyToSN","id","created","retweetCount"
"514","@Iamthecat_7 Jajaja por eso, si además de Navidad y año nuevo también le escriben en Reyes.",1,"Iamthecat_7","1346852546548273153",2021-01-06 10:14:05,0
"515","El mejor hilo de todos los tiempos. https://t.co/t5FxwVi9Kp",0,NA,"1346852418575867906",2021-01-06 10:13:34,0
"516","Esto es lo que soy. https://t.co/qNt6wETyYD",1,NA,"1346851564858855425",2021-01-06 10:10:11,0
"517","¿Y en día de Reyes también le mandan mensaje a su ex o ya no?",2,NA,"1346837833282183168",2021-01-06 09:15:37,0
"518","Día 1: en mi curso de estadística nos dejaron un proyecto sobre analizar la base de datos de la SSA. La pregunta 1… https://t.co/ps7J1KDbRK",2,"bhherto95","1346635193302528006",2021-01-05 19:50:24,0
"519","Como me gusta ser presumido (y como me gustó mucho la idea) voy a iniciar con el #66daysofdata aquí en mi tuiter.
F… https://t.co/McAMsR3Rfl",3,NA,"1346634374134038540",2021-01-05 19:47:08,0
"520","¿Quién le pone la cara de Gatell? https://t.co/bSlrvyYKbR",2,NA,"1346296737552609285",2021-01-04 21:25:29,0
"521","Tal vez el 2020 era lo que estaba pensando Revueltas cuando escribió que ""un año son 365 días de furia"".",1,NA,"1344699547759620098",2020-12-31 11:38:50,0
"522","""Mi hijo está bien.""

Señora, su hijo ocupa lo que quiere probar en sus demostraciones.",2,NA,"1344119625030754305",2020-12-29 21:14:25,0
"523","Ahora sí que como dice Yuri:
""Con el apagón, qué cosas suceden, qué cosas suceden, con el apagón"".",0,NA,"1343675048687775748",2020-12-28 15:47:50,0
"524","Oficialmente ya no estoy en edad de ser el futuro de México.",4,NA,"1343568832766636032",2020-12-28 08:45:46,0
"525","Y seguimos con @Iamthecat_7, nuestro eterno enamorado. Que el amor y la ternura nunca nos falte en estos tiempos ta… https://t.co/WHP5sjT8RD",1,"bhherto95","1343304379596754944",2020-12-27 15:14:56,0
"526","El problema sí es que babx anda acosando a Yuya. Que sigan haciéndole caso y que piensen que es chistoso es un horr… https://t.co/vEWw340azO",4,NA,"1343275762527444997",2020-12-27 13:21:13,0
"527","La siguiente playlist es de una compañera no tuitera, Aura. Las películas nos han acompañado a muchos este año, y l… https://t.co/oXI7VxbLTt",0,"bhherto95","1343244819032928257",2020-12-27 11:18:15,0
"528","@josueglzg @ReginaBlandon No es discurso femenino, es discurso feminista <U+0001F643>",1,"josueglzg","1343243624960696321",2020-12-27 11:13:31,0
"529","El siguiente es @Rivas_Power. No es necesario estar pacheco para bailar está playlist. Pero si alguien lo intenta,… https://t.co/hWLhrgOttH",1,"bhherto95","1342634758111719425",2020-12-25 18:54:05,0
"530","Seguimos con @blueamayavel, con Canciones de señora. Todos conocemos algunas de las canciones que les gustan a nues… https://t.co/OSdYK9RxJX",2,"bhherto95","1342633568326066176",2020-12-25 18:49:22,0
"531","Empezamos con mi playlist: canciones para mirar por la ventana mientras vas en el trasporte. Porque este año no hem… https://t.co/USE41q348M",1,"bhherto95","1342633032096870400",2020-12-25 18:47:14,0
"532","Es hora de la actividad navideña, cuyo propósito es unirnos en la música. Hace unos días le di a algunas personas u… https://t.co/WIz6oL4Sxy",3,NA,"1342633028133265409",2020-12-25 18:47:13,0
"533","Ya no logramos salvar la navidad, pero prometo que la vengaremos.",3,NA,"1342291788246249472",2020-12-24 20:11:15,1
"534","All I want for x-mass is QUE SE ACABE ESTA MALDITA PANDEMIA DE UNA MALDITA VEZ MALDITA SEA...
And you, I want you for x-mass too.",2,NA,"1342175056542248962",2020-12-24 12:27:24,1
"535","¿Por qué no les gusta Dragon Ball GT?<U+0001F914>",2,NA,"1340787377548214279",2020-12-20 16:33:16,0
"536","Cuando estás a punto de besarte con tu crush pero te acuerdas del covid. https://t.co/CQOGD5tvXs",2,NA,"1340705885816049665",2020-12-20 11:09:26,0
"537","@natszendro Gracias por este año de pura buena música en Reactor y felicidades por todo el trabajo que han sacado a… https://t.co/W60touetH1",1,"natszendro","1340099739795255296",2020-12-18 19:00:50,0
"538","El mundo no es un mejor lugar sin ti...",1,NA,"1340096440660586500",2020-12-18 18:47:43,0
"539","@Reactor105 @LngSHT Noooo
Esa era la 1<U+0001F97A><U+0001F97A><U+0001F97A>

Pero chingonsísimo por @LngSHT",1,"Reactor105","1340095812009902082",2020-12-18 18:45:14,0
"540","@natszendro @claudifonos #ConteoReactor 
Mi top 5:
1- La Marcha de los Tristes
2- ASMR para ti
3- La Música me Llen… https://t.co/OiFZVBa4k6",2,"natszendro","1340087638666174469",2020-12-18 18:12:45,0
"541","Paseemos a mi gato, aunque ni siquiera tengo. <U+2764><U+FE0F> https://t.co/hunKslGmrz",1,NA,"1340081832440770560",2020-12-18 17:49:41,0
"542","@Reactor105 @holabelafonte Nooooo
MPA!!! Esta era de mi top 5",1,"Reactor105","1340063010124144642",2020-12-18 16:34:53,0
"543","@Iamthecat_7 @fobiamx Estuvo buenísimo, ¿No? Mi hermana y yo lo vimos las dos veces seguidas que lo pasaron ayer ja… https://t.co/esrwbIHIA8",1,"Iamthecat_7","1339963138507235332",2020-12-18 09:58:02,0
"544","Voy a organizar una misión musical navideña, por si le quieren entrar. <U+0001F385><U+26C4> https://t.co/gsHpTpqef7",3,NA,"1339962729214390273",2020-12-18 09:56:24,0
"545","Oye @Iamthecat_7 ¿Viste el Unplugged de @fobiamx ?",1,NA,"1339962298199388160",2020-12-18 09:54:41,1
"546","Tú, yo y mi cobija de tigre. https://t.co/Ls6mmPy8p5",1,NA,"1339069040124432384",2020-12-15 22:45:12,0
"547","Soliá es una canción a la que siento que no se le pone la atención que merece.

Ese final catárquico es otro pedo.

https://t.co/9Ri8YwZn7c",3,NA,"1338947335938781186",2020-12-15 14:41:35,0
"548","#EnhorabuenaPrimero Hola @Marialadelradio, gracias por acompañarnos este año con tu música y tus buenas ondas. Un s… https://t.co/oHuzdN76M6",0,NA,"1338876565468426242",2020-12-15 10:00:22,0
"549","@DiagramaDeVen Pero si no la dejaba ahorita se les iba a cargar más la mano en enero.

Además, se las dejé para una… https://t.co/26MMUseAro",2,"DiagramaDeVen","1338704830349664263",2020-12-14 22:37:58,0
"550","Le tuve que pedir perdón a Eli por dejarles tarea en vacaciones porque mi conciencia no podía más.",1,NA,"1338700743767973888",2020-12-14 22:21:43,0
"551","Holy sh... <U+0001F631>

Necesito esto en mi vida. https://t.co/ZMr6j7EJWq",1,NA,"1338680868597010437",2020-12-14 21:02:45,0
"552","Situación sentimental: sin un amorcito corazón con quién covidiotear. https://t.co/ahjkH0MnRV",1,NA,"1338625119619518470",2020-12-14 17:21:13,0
"553","Lo único bueno de que no ganaron los @PumasMX es que al menos no va a haber gente festejando en el Ángel <U+0001F613><U+0001F62B>",0,NA,"1338342091106246657",2020-12-13 22:36:34,0
"554","Los congresos de la sociedad matemática. https://t.co/zML61iWGE6",5,NA,"1337465672713064450",2020-12-11 12:33:59,0
"555","@Rivas_Power Te iba mandar mensaje en estos días jaja. Aún estoy reclutando gente.",0,"Rivas_Power","1337238547892408322",2020-12-10 21:31:29,0
"556","¿Le tendrán miedo a que la ""nueva elite"" ocupe el axioma de elección para bien ordenar al mundo?<U+0001F914> https://t.co/VrxXrNbIQC",0,NA,"1336376815955357701",2020-12-08 12:27:16,0
"557","El día que le enseñé mi código a mi profesor de estadística. https://t.co/mQAcz4HUJn",5,NA,"1335975876803047429",2020-12-07 09:54:04,0
"558","¡A LA MADRE sí era el Azteca! https://t.co/IwDyRufi0r",3,NA,"1335774775407472641",2020-12-06 20:34:58,0
"559","Aquí hay unas temáticas que se me ocurren por si alguien le quiere entrar. https://t.co/DH5oHWNbP5",0,"bhherto95","1335639646068502530",2020-12-06 11:38:01,0
"560","Creo volveré al mercado del ligue<U+0001F914>

https://t.co/UHOuuMtO5m",1,NA,"1335606418582499329",2020-12-06 09:25:59,0
"561","Oigan, ¿Y si armamos otra vez un intercambio de playlist pero temático?<U+0001F440>",4,NA,"1335426106711822339",2020-12-05 21:29:29,0
"562","If you see this, your color Is white.<U+0001F33C> https://t.co/lvSPrt8HoU https://t.co/2l9Ywavd0b",0,NA,"1335349119758589953",2020-12-05 16:23:34,0
"563","@Marialadelradio qué tal Fuel de Metallica con La Marcha de los tristes de @LngSHT ?

Saludos! #chilemoleypozole",1,"Marialadelradio","1334890384145649666",2020-12-04 10:00:43,0
"564","Ya acabé el Breath of the Wild y creo que no estaba preparado para eso. <U+0001F62D><U+0001F62D>

Siento un vacío existencial ahora.",1,NA,"1334724703357906945",2020-12-03 23:02:21,0
"565","Yo creo que a los Pumas les hace daño jugar en el Azteca.

<U+0001F643>",2,NA,"1334698381080457217",2020-12-03 21:17:46,0
"566","Pulquerías que La Crush™ y yo queríamos visitar antes de todo este pedo. https://t.co/gqNjhMZhoi https://t.co/NBUhgMp27M",2,NA,"1334696205453053956",2020-12-03 21:09:07,0
"567","Sonaré muy mamador, pero me encanta como mi top 100 de Spotify tiene canciones de perreo hasta el piso y la siguien… https://t.co/3ZXuzgB5gj",0,NA,"1334371847455059969",2020-12-02 23:40:14,0
"568","Voy a ver Money Ball como método de estudio (o motivación) para mi tarea de estadística.",1,NA,"1334194899462262785",2020-12-02 11:57:06,0
"569","Creí que había reprobado un examen general de la maestría y ya hasta lo había registrado para presentarlo de nuevo… https://t.co/H2RYxT7d78",0,NA,"1333986633864126464",2020-12-01 22:09:32,0
"570","Si este torneo no lo ganan mis pumas lo ganará mi máquina. https://t.co/OjYqB0wCSO",0,NA,"1332156834371792897",2020-11-26 20:58:34,0
"571","@cofralandes El sentido común decía que si faltan dos para que lo saquen, ya no aprietas el botón.",0,"cofralandes","1331789870138871808",2020-11-25 20:40:23,0
"572","El turnheel del año fue cuando sacaron a @cofralandes del juego.",1,NA,"1331784192447963138",2020-11-25 20:17:49,0
"573","Platicando con una amiga, muy casualmente, se me ocurrieron ideas para un proyecto (básico) de datos que traía entr… https://t.co/BT8Uo9l3TK",0,NA,"1330401689497636869",2020-11-22 00:44:15,0
"574","A veces sientes que eres el único con la cámara prendida en esta clase por Zoom llamada vida. https://t.co/2kRgjbyWPf",2,NA,"1330377654860722176",2020-11-21 23:08:44,0
"575","""El síndrome del eterno corazón roto"" suena a un bien título para una canción o un cuento.",6,NA,"1330375477358452737",2020-11-21 23:00:05,1
"576","Ahora sí soy el único con la cámara prendida en la clase, a parte del expositor.",1,NA,"1330322897936785408",2020-11-21 19:31:09,0
"577","Subir un fleet en vez de tuitear algo que no le tienes muchas esperanzas de que sea un tuitazo. https://t.co/mRCDbx5n22",2,NA,"1329831622301126659",2020-11-20 10:59:00,0
"578","Unos olocoons pero con olor de gel antibacterial de supermercados y plazas comerciales.",2,NA,"1329831154757799936",2020-11-20 10:57:09,0
"579","Sigo pensando en la chica que usó el teorema de Pitágoras para saber si podía meter un trampolín en su patio.

Espe… https://t.co/xEzF47PlaZ",2,NA,"1329801142893748228",2020-11-20 08:57:53,0
"580","Nunca se me había ocurrido pero, Netflix party (ahora Tele Party) + Discord, buenísima idea.",1,NA,"1329657812260155392",2020-11-19 23:28:20,0
"581","Subir un fleet en vez de tuitear algo que sé que voy a borrar de todos modos.
 A concept.",3,NA,"1329618022017998848",2020-11-19 20:50:14,0
"582","A alguien se le olvidó que no estaba jugando GTA... https://t.co/7gWmKpW2j8",0,NA,"1329324531723489282",2020-11-19 01:24:00,0
"583","Un antiguo compañero de la facultad me mandó un mensaje para decirme que ya va meter jurado para su tesis y yo así… https://t.co/v996WZBLLa",4,NA,"1329156545385533440",2020-11-18 14:16:29,0
"584","El próximo año me titulo de la maestría.

!<U+20DD> <U+0001D5E7><U+0001D5F5><U+0001D5F6><U+0001D600> <U+0001D5F0><U+0001D5F9><U+0001D5EE><U+0001D5F6><U+0001D5FA> <U+0001D5F6><U+0001D600> <U+0001D5F1><U+0001D5F6><U+0001D600><U+0001D5FD><U+0001D602><U+0001D601><U+0001D5F2><U+0001D5F1> <U+0001D5EF><U+0001D606> <U+0001D5FC><U+0001D5F3><U+0001D5F3><U+0001D5F6><U+0001D5F0><U+0001D5F6><U+0001D5EE><U+0001D5F9> <U+0001D600><U+0001D5FC><U+0001D602><U+0001D5FF><U+0001D5F0><U+0001D5F2><U+0001D600>",0,NA,"1329084757649412097",2020-11-18 09:31:14,0
"585","Oigan, voten por @luisalaouija 

#VotoVampiro de aquí a la final <U+0001F91F> https://t.co/fqdeXNDzcc",1,NA,"1328821600695750659",2020-11-17 16:05:32,0
"586","Mi mamá me acaba de dar una idea para un hitazo: ""Yo hago zumba sola"".",0,NA,"1328413904570109960",2020-11-16 13:05:30,0
"587","Con los videojuegos me pasa lo mismo, pero en bastante menor medida.
Por el contrario, con los libros es diferente,… https://t.co/OWovUceUqS",0,"bhherto95","1328240501577969674",2020-11-16 01:36:27,0
"588","Es curioso como mi relación con las series es muy parecida a mi relación con las personas: me cuesta mucho relacion… https://t.co/JYUh51cOYX",3,NA,"1328239880175038464",2020-11-16 01:33:59,0
"589","Será covid o cruda de sueño...",0,NA,"1327632576249540610",2020-11-14 09:20:47,0
"590","Creo que necesito un cambio de look. 
Me gustaría empezar con que me cambien la cara.",2,NA,"1327086908967694337",2020-11-12 21:12:29,0
"591","@claudifonos @avaleriada 

Yo opino que Vale puede poner lo que se le antoje hoy.

¡Felicidades a los dos! Y a todo… https://t.co/TFTlSdPx5u",1,"claudifonos","1327031677923831808",2020-11-12 17:33:01,0
"592","#VotoVampiro de aquí a la final, ¿Cómo jijos no? https://t.co/yX7jz7M4kC",1,NA,"1326967372159311872",2020-11-12 13:17:30,0
"593","@esteusermurio Yo creo que tenemos varios ""amores de nuestra vida"" porque tenemos varias vidas dado que estamos en… https://t.co/appngf2FQD",2,"esteusernomurio","1326742715221020674",2020-11-11 22:24:47,0
"594","Namas por no dejar, les voy a enseñar lo que aprendí a hacer en este ratito.

Al parecer a la gente les está gustan… https://t.co/7eqxdOox0m",0,"bhherto95","1326393624821633025",2020-11-10 23:17:38,0
"595","Órale, estoy aprendiendo a hacer sentiment analysis aprovechando que hoy salió el #XboxSeriesX y lo que he aprendid… https://t.co/DqIal71eu2",1,NA,"1326391470203539456",2020-11-10 23:09:04,0
"596","¿Alguno de mis mutuals (o no mutuals) tiene tiempo para contestarme una entrevista de 5 preguntas por meet mañana o… https://t.co/46f3dXHsou",1,NA,"1326369952643870720",2020-11-10 21:43:34,0
"597","¿Saldrías con alguien que?:

1. Simón, es bastante cool.
2. Sí.
3. No.
4. Sí.
5. Tal vez.
6. Depende.
7. Mi don y m… https://t.co/mFsYZTWYSi",0,NA,"1325975474443603969",2020-11-09 19:36:03,0
"598","@Jennifer__Nanda <U+0001F440>",1,"Jennifer__Nanda","1325956158063054850",2020-11-09 18:19:17,0
"599","@DiagramaDeVen Chaaaa https://t.co/TDsiZf5l0f",1,"DiagramaDeVen","1325826714216394758",2020-11-09 09:44:55,0
"600","@DiagramaDeVen ¿Qué pasó amix? :C",1,"DiagramaDeVen","1325820832338366464",2020-11-09 09:21:33,0
"601","Yo, en estos momentos: https://t.co/ZLQObWXj7P",2,NA,"1325273652640821248",2020-11-07 21:07:15,0
"602","""Duuuuude, nooooo!!!!!"" https://t.co/S0AFCXsMSN",1,NA,"1324949558116442112",2020-11-06 23:39:25,0
"603","<U+0001F44F> https://t.co/Kc7wjEwekc",0,NA,"1324890721640460289",2020-11-06 19:45:37,0
"604","@Jaromir_Lit @KatabasisOk Este es uno de sus mejores memes <U+0001F92F>.",0,"Jaromir_Lit","1324820165784182786",2020-11-06 15:05:16,0
"605","¿Cthulhu vive en una variedad no orientable?<U+0001F914> https://t.co/zdC79snCRg",1,NA,"1324819971067813892",2020-11-06 15:04:29,0
"606","@claudifonos Calderón en estos momentos <U+0001F602><U+0001F602> https://t.co/Jf4mmJw91U",6,"claudifonos","1324088806342037508",2020-11-04 14:39:06,0
"607","Buen día... Para allá vamos todos. https://t.co/s2jCrJowyM",5,NA,"1324002905003884551",2020-11-04 08:57:45,1
"608","@mrtadimensional Jaja el ""orgullo matemático""...

Pues en una de esas soy solo yo el que vale vrg <U+0001F605>",0,"mrtadimensional","1323766754909315073",2020-11-03 17:19:23,0
"609","Si esto no es amor, dime tú lo que será... https://t.co/316lCvD8Dz",0,"bhherto95","1323748999090851841",2020-11-03 16:08:50,0
"610","Acabo de ser el primero que subió un meme al chat del curso de topo algebraica.

A ver si no me regañan.",0,NA,"1323746801971826689",2020-11-03 16:00:06,0
"611","A lo mejor todos mis compañeros y yo estamos valiendo verga en geometría algebraica y solo no lo queremos admitir.",2,NA,"1323741125581152263",2020-11-03 15:37:32,0
"612","Llevo como medio año con Pikachu como foto de perfil y pues esto es lo que soy.",1,NA,"1323345770079203328",2020-11-02 13:26:32,0
"613","Cuando tu compa empieza a estornudar en la zoomparty. https://t.co/U5525tPJJk",1,NA,"1323341936166580224",2020-11-02 13:11:18,0
"614","A la madre ¿Cómo que última jornada? ¿Tan rápido? https://t.co/jARLliXLaR",1,NA,"1323133433149870080",2020-11-01 23:22:47,0
"615","Empiezo yo:
1- Un libro (novela o matemáticas)
2- Una cerveza oscura
3- Chilaquiles
4- Unos cacahuates https://t.co/mgNhJK1KBY",0,NA,"1322997191095582721",2020-11-01 14:21:25,0
"616","Menciona este tuit con 4 cosas que te pondrían en la ofrenda cuando mueras.",0,NA,"1322996648793038849",2020-11-01 14:19:15,0
